,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
60,25-04-2019 15:02,25-04-2019 15:20,BANKNIFTY25APR1929700CE,10,0.25,25,-1,243.75,expiry over
61,25-04-2019 15:10,25-04-2019 15:20,BANKNIFTY25APR1929600CE,2.8,0.7,25,1,-52.5,expiry over
62,25-04-2019 15:10,25-04-2019 15:20,BANKNIFTY25APR1929600CE,2.8,0.7,25,-1,52.5,expiry over
63,02-05-2019 10:08,02-05-2019 13:02,BANKNIFTY02MAY1929800PE,58.4,106.35,25,-1,-1198.75,stoploss hit
64,02-05-2019 14:16,02-05-2019 14:26,BANKNIFTY02MAY1929800PE,30.9,59.6,25,-1,-717.5,stoploss hit
65,02-05-2019 15:01,02-05-2019 15:03,BANKNIFTY02MAY1929700CE,9.65,20,25,-1,-258.75,stoploss hit
66,02-05-2019 09:40,02-05-2019 15:20,BANKNIFTY02MAY1929700PE,71.4,0.85,25,-1,1763.75,expiry over
67,09-05-2019 09:34,09-05-2019 15:20,BANKNIFTY09MAY1928900CE,96.05,1.6,25,-1,2361.25,expiry over
68,09-05-2019 10:05,09-05-2019 15:20,BANKNIFTY09MAY1928900PE,73,0.75,25,-1,1806.25,expiry over
69,16-05-2019 10:26,16-05-2019 14:09,BANKNIFTY16MAY1928600CE,73,135.05,25,-1,-1551.25,stoploss hit
70,16-05-2019 13:54,16-05-2019 15:20,BANKNIFTY16MAY1928600PE,49.3,0.15,25,-1,1228.75,expiry over
71,16-05-2019 14:13,16-05-2019 15:20,BANKNIFTY16MAY1928700PE,30.65,0.1,25,-1,763.75,expiry over
72,16-05-2019 15:13,16-05-2019 15:20,BANKNIFTY16MAY1928800PE,15.25,0.25,25,1,-375,expiry over
73,16-05-2019 15:13,16-05-2019 15:20,BANKNIFTY16MAY1928800PE,15.25,0.25,25,-1,375,expiry over
74,23-05-2019 09:42,23-05-2019 10:45,BANKNIFTY23MAY1931200CE,311.55,561.8,25,-1,-6256.25,stoploss hit
75,23-05-2019 10:45,23-05-2019 10:52,BANKNIFTY23MAY1931600PE,141.75,268.6,25,-1,-3171.25,stoploss hit
76,23-05-2019 10:27,23-05-2019 11:11,BANKNIFTY23MAY1931500PE,173.7,334.6,25,-1,-4022.5,stoploss hit
77,23-05-2019 10:16,23-05-2019 11:23,BANKNIFTY23MAY1931400PE,202.6,436.7,25,-1,-5852.5,stoploss hit
78,23-05-2019 09:53,23-05-2019 11:52,BANKNIFTY23MAY1931300PE,215.1,400.8,25,-1,-4642.5,stoploss hit
79,23-05-2019 13:19,23-05-2019 13:42,BANKNIFTY23MAY1931000PE,102.85,206.35,25,-1,-2587.5,stoploss hit
80,23-05-2019 12:54,23-05-2019 13:54,BANKNIFTY23MAY1930900PE,107.65,196.45,25,-1,-2220,stoploss hit
81,23-05-2019 09:31,23-05-2019 13:56,BANKNIFTY23MAY1931300CE,319.45,10.05,25,-1,7735,maxposition hit
82,23-05-2019 11:12,23-05-2019 14:51,BANKNIFTY23MAY1931200CE,241.25,2.2,25,-1,5976.25,maxposition hit
83,23-05-2019 12:31,23-05-2019 14:56,BANKNIFTY23MAY1930800PE,124.9,265,25,-1,-3502.5,stoploss hit
84,23-05-2019 11:23,23-05-2019 14:56,BANKNIFTY23MAY1931100CE,202.95,1.85,25,-1,5027.5,maxposition hit
85,23-05-2019 11:53,23-05-2019 15:02,BANKNIFTY23MAY1931000CE,206,1.85,25,-1,5103.75,maxposition hit
86,23-05-2019 12:29,23-05-2019 15:03,BANKNIFTY23MAY1930900CE,161.4,1.5,25,-1,3997.5,maxposition hit
87,23-05-2019 15:03,23-05-2019 15:04,BANKNIFTY23MAY1930400CE,28.85,60,25,-1,-778.75,stoploss hit
88,23-05-2019 10:27,23-05-2019 15:20,BANKNIFTY23MAY1928100PE,2.55,0.2,25,1,-58.75,expiry over
89,23-05-2019 10:45,23-05-2019 15:20,BANKNIFTY23MAY1929100PE,2.9,0.25,25,1,-66.25,expiry over
90,23-05-2019 11:23,23-05-2019 15:20,BANKNIFTY23MAY1932400CE,4.7,0.1,25,1,-115,expiry over
91,23-05-2019 11:53,23-05-2019 15:20,BANKNIFTY23MAY1932400CE,4.05,0.1,25,1,-98.75,expiry over
92,23-05-2019 12:29,23-05-2019 15:20,BANKNIFTY23MAY1932400CE,2.7,0.1,25,1,-65,expiry over
93,23-05-2019 13:56,23-05-2019 15:20,BANKNIFTY23MAY1930800CE,94.4,0.2,25,-1,2355,expiry over
94,23-05-2019 14:51,23-05-2019 15:20,BANKNIFTY23MAY1930700CE,46.7,0.45,25,-1,1156.25,expiry over
95,23-05-2019 14:56,23-05-2019 15:20,BANKNIFTY23MAY1930600CE,38.25,0.65,25,-1,940,expiry over
96,23-05-2019 15:02,23-05-2019 15:20,BANKNIFTY23MAY1930500CE,24.4,1.7,25,-1,567.5,expiry over
97,23-05-2019 15:13,23-05-2019 15:20,BANKNIFTY23MAY1930400CE,9.3,9.35,25,-1,-1.25,expiry over
98,30-05-2019 13:14,30-05-2019 14:52,BANKNIFTY30MAY1931500PE,36.45,68.85,25,-1,-810,stoploss hit
99,30-05-2019 09:42,30-05-2019 15:20,BANKNIFTY30MAY1931300PE,72.4,0.15,25,-1,1806.25,expiry over
100,30-05-2019 10:19,30-05-2019 15:20,BANKNIFTY30MAY1931400PE,65.55,0.2,25,-1,1633.75,expiry over
101,30-05-2019 13:14,30-05-2019 15:20,BANKNIFTY30MAY1931200PE,4.05,0.15,25,1,-97.5,expiry over
102,30-05-2019 15:06,30-05-2019 15:20,BANKNIFTY30MAY1931500PE,5.95,0.6,25,-1,133.75,expiry over
103,06-06-2019 09:32,06-06-2019 13:39,BANKNIFTY06JUN1931500CE,113.25,1,25,-1,2806.25,maxposition hit
104,06-06-2019 11:44,06-06-2019 15:04,BANKNIFTY06JUN1931400CE,104.1,0.25,25,-1,2596.25,maxposition hit
105,06-06-2019 12:15,06-06-2019 15:20,BANKNIFTY06JUN1931700CE,3,0.1,25,1,-72.5,expiry over
106,06-06-2019 12:15,06-06-2019 15:20,BANKNIFTY06JUN1931300CE,71,0.05,25,-1,1773.75,expiry over
107,06-06-2019 12:39,06-06-2019 15:20,BANKNIFTY06JUN1931600CE,2.5,0.05,25,1,-61.25,expiry over
108,06-06-2019 12:39,06-06-2019 15:20,BANKNIFTY06JUN1931200CE,55.15,0.1,25,-1,1376.25,expiry over
109,06-06-2019 13:31,06-06-2019 15:20,BANKNIFTY06JUN1931400CE,2.7,0.1,25,1,-65,expiry over
110,06-06-2019 13:31,06-06-2019 15:20,BANKNIFTY06JUN1931100CE,38.9,0.05,25,-1,971.25,expiry over
111,06-06-2019 13:39,06-06-2019 15:20,BANKNIFTY06JUN1931000CE,36.35,0.1,25,-1,906.25,expiry over
112,06-06-2019 15:04,06-06-2019 15:20,BANKNIFTY06JUN1930900CE,3.95,0.45,25,-1,87.5,expiry over
113,13-06-2019 11:31,13-06-2019 13:15,BANKNIFTY13JUN1930700CE,54,99.85,25,-1,-1146.25,stoploss hit
114,13-06-2019 10:00,13-06-2019 14:15,BANKNIFTY13JUN1930800CE,58.65,119.9,25,-1,-1531.25,stoploss hit
115,13-06-2019 09:34,13-06-2019 15:20,BANKNIFTY13JUN1930900CE,53.95,63.9,25,-1,-248.75,expiry over
116,13-06-2019 11:31,13-06-2019 15:20,BANKNIFTY13JUN1931000CE,3.95,0.4,25,1,-88.75,expiry over
117,13-06-2019 14:16,13-06-2019 15:20,BANKNIFTY13JUN1930900PE,19.8,0.05,25,-1,493.75,expiry over
118,20-06-2019 15:07,20-06-2019 15:09,BANKNIFTY20JUN1930800CE,0.9,2.3,25,-1,-35,stoploss hit
119,20-06-2019 09:43,20-06-2019 15:20,BANKNIFTY20JUN1930300PE,73.85,0.1,25,-1,1843.75,expiry over
120,20-06-2019 10:10,20-06-2019 15:20,BANKNIFTY20JUN1930400PE,60.65,0.05,25,-1,1515,expiry over
