,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType,IndexSL
226,2020-08-31 11:35:00,2020-09-02 10:19:00,BANKNIFTY03SEP2024100CE,480.0,94.45,25,-1,9638.75, expiry timeup,24333.65
227,2020-09-02 10:55:00,2020-09-02 11:46:00,BANKNIFTY03SEP2023600CE,258.9,320.85,25,-1,-1548.7500000000011,index sl call,23726.95
228,2020-08-31 12:50:00,2020-09-02 12:15:00,BANKNIFTY03SEP2024100CE,422.55,79.3,25,-1,8581.25, expiry timeup,24156.6
229,2020-09-02 14:55:00,2020-09-03 11:31:00,BANKNIFTY03SEP2023900PE,206.35,218.7,25,-1,-308.7499999999999,index sl put,23720.05
230,2020-09-03 12:15:00,2020-09-03 13:06:00,BANKNIFTY10SEP2023600CE,496.0,562.0,25,-1,-1650.0,index sl call,23752.05
231,2020-09-04 13:50:00,2020-09-04 14:28:00,BANKNIFTY10SEP2023300PE,386.0,479.4,25,-1,-2334.9999999999995,index sl put,23149.15
232,2020-09-07 14:35:00,2020-09-07 15:14:00,BANKNIFTY10SEP2022800CE,327.95,434.7,25,-1,-2668.75, StopLoss Hit,22983.9
233,2020-09-04 10:00:00,2020-09-08 15:24:00,BANKNIFTY10SEP2023200CE,408.15,79.2,25,-1,8223.75, expiry timeup,23372.55
234,2020-09-04 15:05:00,2020-09-09 09:16:00,BANKNIFTY10SEP2023000CE,404.95,61.1,25,-1,8596.25, expiry timeup,23031.1
235,2020-09-08 14:50:00,2020-09-09 10:19:00,BANKNIFTY10SEP2022800CE,282.45,56.0,25,-1,5661.25, expiry timeup,22854.35
236,2020-09-09 13:30:00,2020-09-09 15:10:00,BANKNIFTY10SEP2022100CE,249.4,326.1,25,-1,-1917.5000000000005, StopLoss Hit,22211.3
237,2020-09-10 11:35:00,2020-09-10 13:01:00,BANKNIFTY17SEP2022600PE,376.45,433.45,25,-1,-1425.0,index sl put,22479.2
238,2020-09-10 13:45:00,2020-09-11 09:17:00,BANKNIFTY17SEP2022400CE,375.25,466.5,25,-1,-2281.25,index sl call,22507.0
239,2020-09-10 13:15:00,2020-09-11 09:21:00,BANKNIFTY17SEP2022400CE,424.75,473.75,25,-1,-1225.0,index sl call,22643.75
240,2020-09-11 10:15:00,2020-09-11 13:10:00,BANKNIFTY17SEP2022400PE,326.8,423.05,25,-1,-2406.25,index sl put,22320.95
241,2020-09-11 13:55:00,2020-09-11 14:56:00,BANKNIFTY17SEP2022200CE,402.0,482.65,25,-1,-2016.2499999999995,index sl call,22373.2
242,2020-09-10 10:20:00,2020-09-14 14:07:00,BANKNIFTY17SEP2022400PE,385.7,388.05,25,-1,-58.75000000000057,index sl put,22225.25
243,2020-09-15 15:00:00,2020-09-16 11:11:00,BANKNIFTY17SEP2022500PE,230.65,320.0,25,-1,-2233.75, StopLoss Hit,22407.7
244,2020-09-16 12:30:00,2020-09-16 12:49:00,BANKNIFTY17SEP2022300CE,209.45,280.6,25,-1,-1778.750000000001, StopLoss Hit,22400.05
245,2020-09-14 13:20:00,2020-09-16 14:16:00,BANKNIFTY17SEP2022400CE,353.0,336.0,25,-1,425.0,index sl call,22550.45
246,2020-09-14 12:45:00,2020-09-16 14:21:00,BANKNIFTY17SEP2022500CE,348.2,273.05,25,-1,1878.7499999999995,index sl call,22612.9
247,2020-09-16 14:10:00,2020-09-17 09:16:00,BANKNIFTY17SEP2022600PE,209.9,292.8,25,-1,-2072.5, StopLoss Hit,22437.6
248,2020-09-16 14:30:00,2020-09-17 09:16:00,BANKNIFTY17SEP2022800PE,213.95,476.35,25,-1,-6560.000000000001, StopLoss Hit,22575.7
249,2020-09-21 10:15:00,2020-09-21 10:26:00,BANKNIFTY24SEP2021900CE,331.4,417.9,25,-1,-2162.5,index sl call,22040.65
250,2020-09-17 10:50:00,2020-09-21 13:45:00,BANKNIFTY24SEP2022500CE,409.35,81.2,25,-1,8203.75, expiry timeup,22503.9
251,2020-09-17 12:25:00,2020-09-21 14:07:00,BANKNIFTY24SEP2022400CE,407.25,79.65,25,-1,8190.000000000001, expiry timeup,22415.25
252,2020-09-22 09:35:00,2020-09-22 10:06:00,BANKNIFTY24SEP2021200CE,327.85,462.05,25,-1,-3354.9999999999995,index sl call,21341.7
253,2020-09-22 12:50:00,2020-09-22 13:47:00,BANKNIFTY24SEP2021300CE,288.0,350.05,25,-1,-1551.2500000000002,index sl call,21379.65
254,2020-09-21 13:40:00,2020-09-22 14:13:00,BANKNIFTY24SEP2021700CE,372.8,71.05,25,-1,7543.75, expiry timeup,21857.65
255,2020-09-21 14:05:00,2020-09-22 14:27:00,BANKNIFTY24SEP2021700CE,312.8,61.0,25,-1,6295.0, expiry timeup,21724.0
256,2020-09-22 14:30:00,2020-09-23 09:17:00,BANKNIFTY24SEP2021100CE,258.2,337.75,25,-1,-1988.7500000000002,index sl call,21212.8
257,2020-09-23 13:45:00,2020-09-23 14:26:00,BANKNIFTY24SEP2020900CE,212.45,294.3,25,-1,-2046.2500000000005, StopLoss Hit,21130.85
258,2020-09-23 15:05:00,2020-09-23 15:26:00,BANKNIFTY24SEP2021000CE,250.0,327.05,25,-1,-1926.2500000000002, StopLoss Hit,21195.75
259,2020-09-23 12:45:00,2020-09-24 09:19:00,BANKNIFTY24SEP2021100CE,202.25,31.7,25,-1,4263.75, expiry timeup,21170.25
260,2020-09-24 14:00:00,2020-09-25 12:28:00,BANKNIFTY01OCT2020700CE,407.4,483.95,25,-1,-1913.7500000000002,index sl call,20828.0
261,2020-09-25 12:55:00,2020-09-25 13:42:00,BANKNIFTY01OCT2020900PE,413.2,502.35,25,-1,-2228.750000000001,index sl put,20745.6
262,2020-09-24 11:10:00,2020-09-25 14:16:00,BANKNIFTY01OCT2020800CE,425.0,445.0,25,-1,-500.0,index sl call,20910.9
263,2020-09-24 10:00:00,2020-09-25 14:41:00,BANKNIFTY01OCT2020900CE,407.05,423.1,25,-1,-401.2500000000003,index sl call,20986.25
264,2020-09-25 12:25:00,2020-09-28 12:59:00,BANKNIFTY01OCT2020800PE,399.8,79.15,25,-1,8016.249999999999, expiry timeup,20672.15
265,2020-09-25 14:30:00,2020-09-28 14:59:00,BANKNIFTY01OCT2021000PE,379.4,75.75,25,-1,7591.249999999999, expiry timeup,20887.25
266,2020-09-28 15:05:00,2020-09-29 09:33:00,BANKNIFTY01OCT2021700PE,270.75,352.45,25,-1,-2042.4999999999998, StopLoss Hit,21571.0
267,2020-09-28 13:05:00,2020-09-29 10:47:00,BANKNIFTY01OCT2021600PE,297.0,355.7,25,-1,-1467.4999999999998,index sl put,21389.6
268,2020-09-29 09:45:00,2020-09-29 10:47:00,BANKNIFTY01OCT2021500PE,236.55,299.9,25,-1,-1583.749999999999,index sl put,21389.6
269,2020-09-29 11:05:00,2020-09-29 14:14:00,BANKNIFTY01OCT2021300CE,263.65,354.1,25,-1,-2261.250000000001, StopLoss Hit,21446.95
270,2020-09-29 15:15:00,2020-09-30 09:16:00,BANKNIFTY01OCT2021500PE,232.2,347.95,25,-1,-2893.75, StopLoss Hit,21360.85
271,2020-09-30 09:50:00,2020-09-30 10:28:00,BANKNIFTY01OCT2021100CE,222.0,331.6,25,-1,-2740.0000000000005, StopLoss Hit,21236.9
272,2020-09-30 14:35:00,2020-09-30 14:57:00,BANKNIFTY01OCT2021700PE,257.3,335.7,25,-1,-1959.9999999999995, StopLoss Hit,21421.0
273,2020-09-29 10:30:00,2020-10-01 09:17:00,BANKNIFTY01OCT2021500CE,238.5,292.25,25,-1,-1343.75,index sl call,21580.8
274,2020-09-28 09:35:00,2020-10-01 09:16:00,BANKNIFTY01OCT2021300PE,321.35,8.0,25,-1,7833.750000000001,index sl call,21138.3
275,2020-10-01 10:05:00,2020-10-06 09:16:00,BANKNIFTY08OCT2021900PE,301.6,45.6,25,-1,6400.0, expiry timeup,21848.55
276,2020-10-05 14:20:00,2020-10-06 09:16:00,BANKNIFTY08OCT2022400CE,312.05,529.95,25,-1,-5447.500000000001, StopLoss Hit,22484.7
277,2020-10-01 13:35:00,2020-10-06 12:22:00,BANKNIFTY08OCT2022100PE,335.2,65.65,25,-1,6738.749999999999, expiry timeup,22015.75
278,2020-10-01 14:15:00,2020-10-06 14:36:00,BANKNIFTY08OCT2022300PE,370.25,70.1,25,-1,7503.749999999999, expiry timeup,22136.55
279,2020-10-06 15:05:00,2020-10-07 09:16:00,BANKNIFTY08OCT2022900PE,246.6,342.9,25,-1,-2407.4999999999995, StopLoss Hit,22806.95
280,2020-10-07 10:15:00,2020-10-07 11:02:00,BANKNIFTY08OCT2023000PE,229.8,312.5,25,-1,-2067.4999999999995,index sl put,22831.15
281,2020-10-06 10:00:00,2020-10-07 14:31:00,BANKNIFTY08OCT2022600PE,275.0,49.05,25,-1,5648.75, expiry timeup,22528.25
282,2020-10-07 13:25:00,2020-10-08 09:35:00,BANKNIFTY08OCT2023000PE,224.9,44.4,25,-1,4512.5, expiry timeup,22871.0
283,2020-10-08 12:35:00,2020-10-08 14:29:00,BANKNIFTY15OCT2023300PE,414.1,470.55,25,-1,-1411.2499999999998,index sl put,23225.85
284,2020-10-08 13:50:00,2020-10-08 14:29:00,BANKNIFTY15OCT2023400PE,416.0,546.3,25,-1,-3257.499999999999, StopLoss Hit,23196.65
285,2020-10-08 15:10:00,2020-10-09 10:11:00,BANKNIFTY15OCT2023200CE,378.35,475.85,25,-1,-2437.5,index sl call,23346.75
286,2020-10-12 13:30:00,2020-10-12 14:07:00,BANKNIFTY15OCT2023600CE,392.45,499.65,25,-1,-2679.9999999999995,index sl call,23739.05
287,2020-10-13 09:55:00,2020-10-13 10:41:00,BANKNIFTY15OCT2023600CE,320.9,399.55,25,-1,-1966.250000000001,index sl call,23704.95
288,2020-10-09 11:05:00,2020-10-13 14:31:00,BANKNIFTY15OCT2023700PE,419.5,397.45,25,-1,551.2500000000002,index sl put,23456.1
289,2020-10-12 12:50:00,2020-10-14 09:29:00,BANKNIFTY15OCT2023800CE,442.1,87.1,25,-1,8875.0, expiry timeup,23884.9
290,2020-10-09 10:45:00,2020-10-14 09:31:00,BANKNIFTY15OCT2023500PE,384.4,394.45,25,-1,-251.25000000000028,index sl put,23263.6
291,2020-10-14 09:35:00,2020-10-14 14:19:00,BANKNIFTY15OCT2023300CE,248.65,340.9,25,-1,-2306.249999999999, StopLoss Hit,23416.5
292,2020-10-08 09:40:00,2020-10-14 14:21:00,BANKNIFTY15OCT2023200PE,404.75,76.9,25,-1,8196.25, expiry timeup,23091.3
293,2020-10-13 13:25:00,2020-10-14 14:31:00,BANKNIFTY15OCT2023500CE,341.85,346.15,25,-1,-107.49999999999886,index sl call,23647.95
294,2020-10-14 14:45:00,2020-10-15 09:48:00,BANKNIFTY15OCT2023800PE,232.0,44.05,25,-1,4698.75, expiry timeup,23564.05
295,2020-10-15 10:35:00,2020-10-15 13:08:00,BANKNIFTY22OCT2023900PE,574.2,677.0,25,-1,-2569.999999999999,index sl put,23725.85
296,2020-10-15 13:30:00,2020-10-15 13:31:00,BANKNIFTY22OCT2023600CE,470.0,651.5,25,-1,-4537.5, StopLoss Hit,23739.55
297,2020-10-15 14:10:00,2020-10-15 14:11:00,BANKNIFTY22OCT2023400CE,410.4,585.3,25,-1,-4372.499999999999, StopLoss Hit,23518.75
298,2020-10-16 12:25:00,2020-10-19 15:28:00,BANKNIFTY22OCT2023500PE,424.3,84.0,25,-1,8507.5, expiry timeup,23382.8
299,2020-10-16 13:20:00,2020-10-20 11:11:00,BANKNIFTY22OCT2023600PE,402.25,75.7,25,-1,8163.75, expiry timeup,23526.9
300,2020-10-20 11:55:00,2020-10-20 13:01:00,BANKNIFTY22OCT2024400PE,304.5,372.1,25,-1,-1690.0000000000005,index sl put,24276.25
301,2020-10-19 09:35:00,2020-10-21 09:16:00,BANKNIFTY22OCT2023900PE,355.6,53.95,25,-1,7541.250000000001, expiry timeup,23764.05
302,2020-10-21 10:00:00,2020-10-21 13:19:00,BANKNIFTY22OCT2024700PE,233.1,324.05,25,-1,-2273.7500000000005, StopLoss Hit,24574.1
303,2020-10-21 14:05:00,2020-10-21 14:31:00,BANKNIFTY22OCT2024200CE,207.45,304.3,25,-1,-2421.2500000000005, StopLoss Hit,24348.85
304,2020-10-23 11:20:00,2020-10-26 11:36:00,BANKNIFTY29OCT2024500PE,417.0,466.6,25,-1,-1240.0000000000005,index sl put,24357.5
305,2020-10-26 12:20:00,2020-10-27 10:48:00,BANKNIFTY29OCT2024200CE,352.5,427.25,25,-1,-1868.75,index sl call,24359.65
306,2020-10-26 11:40:00,2020-10-27 12:09:00,BANKNIFTY29OCT2024300CE,367.05,423.15,25,-1,-1402.499999999999,index sl call,24494.2
307,2020-10-22 13:20:00,2020-10-27 14:34:00,BANKNIFTY29OCT2024500CE,502.0,456.2,25,-1,1145.0000000000002,index sl call,24764.15
308,2020-10-27 13:10:00,2020-10-28 12:36:00,BANKNIFTY29OCT2024600PE,340.75,446.0,25,-1,-2631.25,index sl put,24313.4
309,2020-10-27 10:50:00,2020-10-28 12:49:00,BANKNIFTY29OCT2024400PE,328.55,382.0,25,-1,-1336.2499999999998,index sl put,24228.95
310,2020-10-27 10:25:00,2020-10-28 14:01:00,BANKNIFTY29OCT2024300PE,370.05,387.7,25,-1,-441.24999999999943,index sl put,24120.9
311,2020-10-28 10:25:00,2020-10-29 09:16:00,BANKNIFTY29OCT2024500CE,270.9,29.75,25,-1,6028.749999999999, expiry timeup,24607.2
312,2020-10-28 12:30:00,2020-10-29 09:17:00,BANKNIFTY29OCT2024300CE,300.35,57.75,25,-1,6065.000000000001, expiry timeup,24615.8
313,2020-10-29 10:20:00,2020-10-29 12:01:00,BANKNIFTY05NOV2024100CE,626.1,720.7,25,-1,-2365.0000000000005,index sl call,24273.7
314,2020-10-29 12:05:00,2020-10-29 12:57:00,BANKNIFTY05NOV2024300PE,632.5,726.8,25,-1,-2357.499999999999,index sl put,24101.7
315,2020-10-28 12:50:00,2020-10-29 13:02:00,BANKNIFTY29OCT2024200CE,243.3,46.8,25,-1,4912.5, expiry timeup,24298.2
316,2020-10-29 13:45:00,2020-10-30 09:22:00,BANKNIFTY05NOV2023900CE,596.55,684.3,25,-1,-2193.75,index sl call,24132.35
317,2020-10-30 11:45:00,2020-11-02 09:16:00,BANKNIFTY05NOV2023800CE,531.0,707.95,25,-1,-4423.750000000001, StopLoss Hit,23918.35
318,2020-10-30 11:30:00,2020-11-02 09:20:00,BANKNIFTY05NOV2023900CE,532.9,701.5,25,-1,-4215.000000000001, StopLoss Hit,24367.6
319,2020-11-02 09:40:00,2020-11-03 14:45:00,BANKNIFTY05NOV2024300PE,477.9,94.55,25,-1,9583.75, expiry timeup,24203.35
320,2020-11-02 12:20:00,2020-11-04 09:32:00,BANKNIFTY05NOV2024500PE,448.6,78.7,25,-1,9247.5, expiry timeup,24516.65
321,2020-11-02 13:20:00,2020-11-04 09:41:00,BANKNIFTY05NOV2024700PE,502.7,95.95,25,-1,10168.75, expiry timeup,24627.3
322,2020-11-03 14:50:00,2020-11-04 10:17:00,BANKNIFTY05NOV2025600PE,401.0,480.95,25,-1,-1998.7499999999998,index sl put,25441.4
323,2020-11-04 13:40:00,2020-11-04 13:57:00,BANKNIFTY05NOV2025300CE,280.05,394.6,25,-1,-2863.7500000000005, StopLoss Hit,25415.6
324,2020-11-04 09:55:00,2020-11-04 15:08:00,BANKNIFTY05NOV2025700CE,326.05,359.6,25,-1,-838.7500000000002,index sl call,25862.7
325,2020-11-04 14:50:00,2020-11-05 09:16:00,BANKNIFTY05NOV2025800PE,302.0,53.3,25,-1,6217.5, expiry timeup,25689.45
326,2020-11-05 09:40:00,2020-11-09 09:16:00,BANKNIFTY12NOV2026200PE,546.15,109.1,25,-1,10926.249999999998, expiry timeup,26000.05
327,2020-11-06 15:25:00,2020-11-09 09:16:00,BANKNIFTY12NOV2026800CE,385.0,626.0,25,-1,-6025.0, StopLoss Hit,26836.95
328,2020-11-09 09:45:00,2020-11-09 11:21:00,BANKNIFTY12NOV2027400PE,458.35,595.95,25,-1,-3440.0000000000005, StopLoss Hit,27168.55
329,2020-11-05 13:20:00,2020-11-09 13:04:00,BANKNIFTY12NOV2026300PE,492.0,96.5,25,-1,9887.5, expiry timeup,26261.6
330,2020-11-06 11:15:00,2020-11-09 14:08:00,BANKNIFTY12NOV2026400PE,461.85,91.7,25,-1,9253.75, expiry timeup,26356.9
331,2020-11-09 11:45:00,2020-11-10 10:09:00,BANKNIFTY12NOV2027200PE,439.8,86.3,25,-1,8837.5, expiry timeup,27105.75
332,2020-11-09 14:35:00,2020-11-10 14:51:00,BANKNIFTY12NOV2027500PE,393.15,77.95,25,-1,7880.0, expiry timeup,27383.3
333,2020-11-10 14:30:00,2020-11-10 14:53:00,BANKNIFTY12NOV2028400CE,350.95,467.25,25,-1,-2907.5000000000005, StopLoss Hit,28498.45
334,2020-11-11 09:45:00,2020-11-11 10:05:00,BANKNIFTY12NOV2028900PE,371.1,457.15,25,-1,-2151.249999999999,index sl put,28785.3
335,2020-11-10 12:25:00,2020-11-11 13:17:00,BANKNIFTY12NOV2028400PE,391.55,369.3,25,-1,556.25,index sl put,28321.75
336,2020-11-10 12:50:00,2020-11-11 13:17:00,BANKNIFTY12NOV2028500PE,401.9,429.85,25,-1,-698.7500000000011,index sl put,28321.75
337,2020-11-11 13:00:00,2020-11-11 13:54:00,BANKNIFTY12NOV2028500CE,272.3,358.35,25,-1,-2151.2500000000005, StopLoss Hit,28668.95
338,2020-11-11 11:40:00,2020-11-11 14:09:00,BANKNIFTY12NOV2028600CE,309.3,339.5,25,-1,-754.9999999999998,index sl call,28752.4
339,2020-11-12 12:20:00,2020-11-12 12:31:00,BANKNIFTY19NOV2028200CE,600.0,695.7,25,-1,-2392.500000000001,index sl call,28426.4
340,2020-11-13 11:30:00,2020-11-13 13:03:00,BANKNIFTY19NOV2028000CE,478.35,589.2,25,-1,-2771.2500000000005,index sl call,28166.6
341,2020-11-12 13:40:00,2020-11-13 13:56:00,BANKNIFTY19NOV2028200CE,549.0,553.1,25,-1,-102.50000000000057,index sl call,28354.6
342,2020-11-12 09:40:00,2020-11-17 09:21:00,BANKNIFTY19NOV2028400CE,615.35,645.65,25,-1,-757.4999999999989,index sl call,28885.6
343,2020-11-13 14:05:00,2020-11-17 14:46:00,BANKNIFTY19NOV2028400PE,429.95,83.55,25,-1,8660.0, expiry timeup,28306.9
344,2020-11-17 09:30:00,2020-11-18 12:50:00,BANKNIFTY19NOV2028900PE,356.9,60.2,25,-1,7417.5, expiry timeup,28735.4
345,2020-11-17 14:50:00,2020-11-18 13:43:00,BANKNIFTY19NOV2029100PE,321.55,60.85,25,-1,6517.5, expiry timeup,28971.7
346,2020-11-17 15:25:00,2020-11-18 13:53:00,BANKNIFTY19NOV2029200PE,290.3,57.55,25,-1,5818.75, expiry timeup,29148.1
347,2020-11-18 13:45:00,2020-11-19 09:16:00,BANKNIFTY19NOV2029700PE,264.45,346.9,25,-1,-2061.2499999999995, StopLoss Hit,29504.1
348,2020-11-18 14:25:00,2020-11-19 09:16:00,BANKNIFTY19NOV2029700PE,200.0,346.9,25,-1,-3672.4999999999995, StopLoss Hit,29608.7
349,2020-11-18 12:55:00,2020-11-19 12:20:00,BANKNIFTY19NOV2029400PE,207.05,38.0,25,-1,4226.25, expiry timeup,29368.95
350,2020-11-20 14:20:00,2020-11-20 15:28:00,BANKNIFTY26NOV2029300PE,424.85,517.45,25,-1,-2315.0000000000005,index sl put,29149.6
351,2020-11-19 13:50:00,2020-11-23 09:17:00,BANKNIFTY26NOV2029200CE,460.3,528.5,25,-1,-1704.9999999999998,index sl call,29367.15
352,2020-11-23 11:45:00,2020-11-23 12:50:00,BANKNIFTY26NOV2029000CE,439.85,527.4,25,-1,-2188.749999999999,index sl call,29199.95
353,2020-11-19 13:00:00,2020-11-24 10:51:00,BANKNIFTY26NOV2029400CE,510.25,458.9,25,-1,1283.7500000000005,index sl call,29610.7
354,2020-11-19 10:05:00,2020-11-24 14:34:00,BANKNIFTY26NOV2029500CE,527.85,423.5,25,-1,2608.7500000000005,index sl call,29688.35
355,2020-11-20 13:45:00,2020-11-25 09:16:00,BANKNIFTY26NOV2029100PE,488.7,45.95,25,-1,11068.75, expiry timeup,28905.9
356,2020-11-23 15:00:00,2020-11-25 09:16:00,BANKNIFTY26NOV2029100PE,387.85,45.95,25,-1,8547.5, expiry timeup,28978.8
357,2020-11-24 09:35:00,2020-11-25 09:22:00,BANKNIFTY26NOV2029400PE,378.7,75.55,25,-1,7578.749999999999, expiry timeup,29358.4
358,2020-11-25 11:45:00,2020-11-26 09:17:00,BANKNIFTY26NOV2029600CE,342.35,60.0,25,-1,7058.750000000001, expiry timeup,29749.15
359,2020-11-25 13:55:00,2020-11-26 09:44:00,BANKNIFTY26NOV2029400CE,302.9,60.0,25,-1,6072.499999999999, expiry timeup,29751.4
360,2020-11-25 15:05:00,2020-11-26 12:07:00,BANKNIFTY26NOV2029200CE,235.0,45.55,25,-1,4736.25, expiry timeup,29338.8
361,2020-11-26 10:30:00,2020-11-26 12:59:00,BANKNIFTY03DEC2029100CE,542.85,678.2,25,-1,-3383.7500000000005,index sl call,29319.75
362,2020-12-01 11:45:00,2020-12-01 12:42:00,BANKNIFTY03DEC2029800PE,368.0,439.6,25,-1,-1790.0000000000005,index sl put,29691.45
363,2020-11-26 15:15:00,2020-12-02 13:37:00,BANKNIFTY03DEC2029600PE,483.4,437.85,25,-1,1138.7499999999989,index sl put,29317.25
364,2020-11-26 13:20:00,2020-12-02 14:06:00,BANKNIFTY03DEC2029400PE,458.1,342.95,25,-1,2878.750000000001,index sl put,29227.6
365,2020-12-02 13:15:00,2020-12-02 15:01:00,BANKNIFTY03DEC2029400CE,252.85,312.15,25,-1,-1482.4999999999995,index sl call,29499.15
366,2020-12-02 12:00:00,2020-12-03 10:01:00,BANKNIFTY03DEC2029600CE,289.55,221.6,25,-1,1698.7500000000005,index sl call,29692.2
367,2020-12-04 10:25:00,2020-12-04 12:30:00,BANKNIFTY10DEC2029800PE,417.9,450.35,25,-1,-811.2500000000011,index sl put,29677.05
368,2020-12-07 12:40:00,2020-12-08 11:11:00,BANKNIFTY10DEC2030300PE,368.15,422.3,25,-1,-1353.750000000001,index sl put,30082.6
369,2020-12-04 15:15:00,2020-12-09 13:24:00,BANKNIFTY10DEC2030100PE,378.25,72.5,25,-1,7643.75, expiry timeup,29970.7
370,2020-12-07 12:10:00,2020-12-09 13:55:00,BANKNIFTY10DEC2030200PE,368.45,72.2,25,-1,7406.25, expiry timeup,30014.85
371,2020-12-09 14:00:00,2020-12-10 09:27:00,BANKNIFTY10DEC2030700PE,240.75,251.8,25,-1,-276.2500000000003,index sl put,30534.8
372,2020-12-09 13:30:00,2020-12-10 09:41:00,BANKNIFTY10DEC2030600PE,226.5,251.15,25,-1,-616.2500000000001,index sl put,30439.75
373,2020-12-09 09:45:00,2020-12-10 11:56:00,BANKNIFTY10DEC2030400PE,256.35,179.3,25,-1,1926.2500000000002,index sl put,30310.75
374,2020-12-11 11:05:00,2020-12-11 11:41:00,BANKNIFTY17DEC2030700PE,412.05,510.0,25,-1,-2448.7499999999995,index sl put,30548.05
375,2020-12-14 09:40:00,2020-12-15 09:18:00,BANKNIFTY17DEC2030800PE,338.45,420.0,25,-1,-2038.7500000000002,index sl put,30624.25
376,2020-12-16 09:50:00,2020-12-16 11:22:00,BANKNIFTY17DEC2030900PE,236.5,274.15,25,-1,-941.2499999999994,index sl put,30749.75
377,2020-12-15 14:55:00,2020-12-17 12:08:00,BANKNIFTY17DEC2030700PE,253.8,50.3,25,-1,5087.5, expiry timeup,30635.1
378,2020-12-17 13:15:00,2020-12-18 09:22:00,BANKNIFTY24DEC2030900PE,376.65,470.5,25,-1,-2346.2500000000005,index sl put,30719.55
379,2020-12-18 14:40:00,2020-12-21 09:16:00,BANKNIFTY24DEC2030800PE,326.1,611.25,25,-1,-7128.749999999999, StopLoss Hit,30632.65
380,2020-12-21 15:00:00,2020-12-21 15:02:00,BANKNIFTY24DEC2029300CE,355.25,486.45,25,-1,-3279.9999999999995, StopLoss Hit,29643.0
381,2020-12-22 12:20:00,2020-12-22 12:38:00,BANKNIFTY24DEC2029100CE,328.6,436.6,25,-1,-2700.0, StopLoss Hit,29145.6
382,2020-12-22 10:45:00,2020-12-22 13:41:00,BANKNIFTY24DEC2029300CE,359.0,457.25,25,-1,-2456.25,index sl call,29429.85
383,2020-12-22 14:40:00,2020-12-22 14:50:00,BANKNIFTY24DEC2029700PE,234.95,308.5,25,-1,-1838.7500000000002, StopLoss Hit,29601.15
384,2020-12-23 11:35:00,2020-12-24 09:16:00,BANKNIFTY24DEC2029800PE,220.9,40.65,25,-1,4506.25, expiry timeup,29665.5
385,2020-12-24 14:00:00,2020-12-24 15:23:00,BANKNIFTY31DEC2030500PE,330.4,388.0,25,-1,-1440.0000000000005,index sl put,30368.15
386,2020-12-24 09:35:00,2020-12-29 09:16:00,BANKNIFTY31DEC2030300PE,371.15,44.15,25,-1,8175.0, expiry timeup,30195.25
387,2020-12-24 11:25:00,2020-12-29 09:16:00,BANKNIFTY31DEC2030300PE,336.45,44.15,25,-1,7307.5, expiry timeup,30262.25
388,2020-12-29 09:35:00,2020-12-29 10:45:00,BANKNIFTY31DEC2031300PE,264.05,374.45,25,-1,-2759.9999999999995, StopLoss Hit,31236.8
389,2020-12-28 09:30:00,2020-12-29 14:42:00,BANKNIFTY31DEC2030800PE,328.9,64.15,25,-1,6618.75, expiry timeup,30680.6
390,2020-12-29 15:05:00,2020-12-30 09:21:00,BANKNIFTY31DEC2031300PE,210.3,277.75,25,-1,-1686.2499999999998, StopLoss Hit,31276.3
391,2020-12-29 14:00:00,2020-12-30 09:22:00,BANKNIFTY31DEC2031300PE,228.7,301.6,25,-1,-1822.500000000001, StopLoss Hit,31222.4
392,2020-12-30 13:20:00,2020-12-30 13:42:00,BANKNIFTY31DEC2031100CE,222.85,295.8,25,-1,-1823.7500000000005, StopLoss Hit,31164.55
393,2020-12-30 11:20:00,2020-12-30 14:01:00,BANKNIFTY31DEC2031200CE,231.75,267.7,25,-1,-898.7499999999998,index sl call,31262.5
394,2020-12-30 14:30:00,2020-12-31 09:16:00,BANKNIFTY31DEC2031400PE,208.55,309.9,25,-1,-2533.749999999999, StopLoss Hit,31272.2
395,2020-12-31 13:20:00,2020-12-31 14:01:00,BANKNIFTY07JAN2131300CE,431.2,484.9,25,-1,-1342.4999999999998,index sl call,31381.55
396,2021-01-04 10:20:00,2021-01-04 10:47:00,BANKNIFTY07JAN2131400PE,250.25,389.3,25,-1,-3476.2500000000005, StopLoss Hit,31420.1
397,2020-12-31 14:40:00,2021-01-04 11:06:00,BANKNIFTY07JAN2131300PE,439.65,509.7,25,-1,-1751.2500000000002,index sl put,31002.4
398,2021-01-04 11:55:00,2021-01-05 11:12:00,BANKNIFTY07JAN2131100CE,356.05,409.6,25,-1,-1338.7500000000002,index sl call,31330.2
399,2021-01-05 11:25:00,2021-01-06 12:28:00,BANKNIFTY07JAN2131300PE,236.8,46.1,25,-1,4767.5, expiry timeup,31304.45
400,2021-01-06 13:05:00,2021-01-06 13:40:00,BANKNIFTY07JAN2132000PE,215.35,288.1,25,-1,-1818.7500000000007, StopLoss Hit,31853.8
401,2021-01-06 14:10:00,2021-01-06 14:44:00,BANKNIFTY07JAN2131600CE,287.65,381.5,25,-1,-2346.2500000000005, StopLoss Hit,31787.05
402,2021-01-05 13:40:00,2021-01-06 14:58:00,BANKNIFTY07JAN2131400PE,234.4,46.0,25,-1,4710.0, expiry timeup,31337.7
